Data,UF,day_of_week,Qtde Autorizados,Valor Autorizados,populacao,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Qtde Autorizados_2019_mean,Valor Autorizados_2019_mean
2020-05-09,RN,5,886304,79220114.7,3506853,1919,98,87,6,888821.7890410959,66435258.229452096
2020-05-10,RN,6,427254,28018498.37,3506853,1928,9,88,1,888821.7890410959,66435258.229452096
2020-05-11,RN,0,704412,58511033.33,3506853,1989,61,92,4,888821.7890410959,66435258.229452096
2020-05-12,RN,1,698880,58072574.62,3506853,2033,44,93,1,888821.7890410959,66435258.229452096
2020-05-13,RN,2,684181,57265186.01,3506853,2367,334,105,12,888821.7890410959,66435258.229452096
2020-05-14,RN,3,687517,59192024.59,3506853,2537,170,117,12,888821.7890410959,66435258.229452096
2020-05-15,RN,4,733990,64875139.86,3506853,2786,249,122,5,888821.7890410959,66435258.229452096
2020-05-16,RN,5,689208,56462672.04,3506853,3004,218,136,14,888821.7890410959,66435258.229452096
2020-05-17,RN,6,382689,25649202.51,3506853,3137,133,139,3,888821.7890410959,66435258.229452096
2020-05-18,RN,0,726155,58567367.95,3506853,3184,47,146,7,888821.7890410959,66435258.229452096
2020-05-19,RN,1,698331,57712064.17,3506853,3483,299,160,14,888821.7890410959,66435258.229452096
2020-05-20,RN,2,720162,59822625.47,3506853,3796,313,170,10,888821.7890410959,66435258.229452096
2020-05-21,RN,3,722136,59966847.09,3506853,4060,264,178,8,888821.7890410959,66435258.229452096
2020-05-22,RN,4,728990,62328609.86,3506853,4251,191,181,3,888821.7890410959,66435258.229452096
2020-05-23,RN,5,763095,60522301.64,3506853,4599,348,184,3,888821.7890410959,66435258.229452096
2020-05-24,RN,6,354537,23385108.97,3506853,4697,98,200,16,888821.7890410959,66435258.229452096
2020-05-25,RN,0,734281,60690367.12,3506853,4759,62,209,9,888821.7890410959,66435258.229452096
2020-05-26,RN,1,739880,62220728.1,3506853,5472,713,220,11,888821.7890410959,66435258.229452096
2020-05-27,RN,2,757537,65438800.3,3506853,5630,158,242,22,888821.7890410959,66435258.229452096
2020-05-28,RN,3,759800,67891985.14,3506853,5630,0,254,12,888821.7890410959,66435258.229452096
2020-05-29,RN,4,811603,76461380.82,3506853,6463,833,268,14,888821.7890410959,66435258.229452096
2020-05-30,RN,5,857937,81046195.6,3506853,7402,939,305,37,888821.7890410959,66435258.229452096
2020-05-31,RN,6,432447,33349785.67,3506853,7402,0,305,0,888821.7890410959,66435258.229452096
2020-06-01,RN,0,789073,68233398.19,3506853,7964,562,323,18,888821.7890410959,66435258.229452096
2020-06-02,RN,1,778039,69789570.03,3506853,8233,269,341,18,888821.7890410959,66435258.229452096
2020-06-03,RN,2,775805,69778775.1,3506853,9149,916,367,26,888821.7890410959,66435258.229452096
2020-06-04,RN,3,791536,70578335.34,3506853,9282,133,378,11,888821.7890410959,66435258.229452096
2020-06-05,RN,4,847006,78578180.14,3506853,9440,158,387,9,888821.7890410959,66435258.229452096
2020-06-06,RN,5,845217,75373234.8,3506853,9449,9,410,23,888821.7890410959,66435258.229452096
2020-06-07,RN,6,395658,28814849.48,3506853,9452,3,424,14,888821.7890410959,66435258.229452096
2020-06-08,RN,0,768031,64351964.16,3506853,10888,1436,431,7,888821.7890410959,66435258.229452096
2020-06-09,RN,1,730424,63339932.66,3506853,11027,139,459,28,888821.7890410959,66435258.229452096
2020-06-10,RN,2,794844,69584539.58,3506853,11568,541,487,28,888821.7890410959,66435258.229452096
2020-06-11,RN,3,515158,40871959.46,3506853,13234,1666,496,9,888821.7890410959,66435258.229452096
2020-06-12,RN,4,711628,57393894.32,3506853,13501,267,514,18,888821.7890410959,66435258.229452096
2020-06-13,RN,5,770430,63344035.48,3506853,13789,288,533,19,888821.7890410959,66435258.229452096
2020-06-14,RN,6,387952,25939241.79,3506853,14171,382,534,1,888821.7890410959,66435258.229452096
2020-06-15,RN,0,772078,65693738.25,3506853,14214,43,553,19,888821.7890410959,66435258.229452096
2020-06-16,RN,1,722521,62089032.94,3506853,15212,998,585,32,888821.7890410959,66435258.229452096
2020-06-17,RN,2,744227,63971131.85,3506853,15212,0,585,0,888821.7890410959,66435258.229452096
2020-06-18,RN,3,726290,63785719.48,3506853,15889,677,655,70,888821.7890410959,66435258.229452096
2020-06-19,RN,4,546670,47783908.71,3506853,16039,150,693,38,888821.7890410959,66435258.229452096
2020-06-20,RN,5,954054,80801343.77,3506853,19206,3167,697,4,888821.7890410959,66435258.229452096
2020-06-21,RN,6,409079,27971718.06,3506853,19290,84,697,0,888821.7890410959,66435258.229452096
2020-06-22,RN,0,776876,63566456.72,3506853,19957,667,730,33,888821.7890410959,66435258.229452096
2020-06-23,RN,1,772444,63860394.48,3506853,20075,118,750,20,888821.7890410959,66435258.229452096
